item,itemLabel,startDate,endDate,sourceDate,psid
Q341356,Česlovas Vytautas Stankevičius,1996-12-10,2000-11-09,,Q341356-D789999C-E0C2-495D-B836-7C1742EE4A49
Q345625,Linas Antanas Linkevičius,2000-10-26,2004-12-14,,Q345625-85c50cd7-4fce-4799-69e2-a892ae260968
Q118937,Gediminas Kirkilas,2004-12-14,2006-07-18,,Q118937-2b81de3d-4c33-9eee-fc50-77457f2e8567
Q1376538,Juozas Olekas,2006-07-04,2008-12-09,,Q1376538-515d1345-49c0-5543-e837-87e5ed05a057
Q271646,Rasa Juknevičienė,2008-12-09,2012-12-13,,Q271646-a1a75e16-4c38-8114-8576-5de38f73681c
Q1376538,Juozas Olekas,2012-12-13,2016-12-13,,Q1376538-1808aba5-4855-6fbb-2684-2d7a73b7f2fe
Q1709981,Raimundas Karoblis,2016-12-13,2020-12-11,,Q1709981-23AD107F-3FD8-4BC1-BBDD-A2CE939D92C5
Q3672207,Arvydas Anušauskas,2020-12-11,,,Q3672207-07678B0B-6EE4-4E0D-AEDE-89B8B5C98EF4
