position,person,personID,start,end
Member of the Seimas,Laima Liucija Andrikienė,Q435717,1990,2000
Member of the Seimas,Andrius Kubilius,Q57663,1992,
Member of the Seimas,Ramūnas Karbauskis,Q145315,1996,2000
Member of the Seimas,Vytautas Landsbergis,Q164582,1996-11-25,2000-10-19
Member of the Seimas,Ramūnas Karbauskis,Q145315,2000,2004
Member of the Seimas,Raimondas Šukys,Q1685267,2000-10-10,2012-11-15
Member of the Seimas,Zigmantas Balčytis,Q117150,2000-10-19,2004-11-14
Member of the Seimas,Artūras Paulauskas,Q356704,2004-07-12,2006-04-11
Member of the Seimas,Zigmantas Balčytis,Q117150,2004-11-15,2008-11-17
Member of the Seimas,Vilija Blinkevičiūtė,Q435394,2004-11-15,2008-11-17
Member of the Seimas,Zigmantas Balčytis,Q117150,2008-11-17,2012-11-16
Member of the Seimas,Vilija Blinkevičiūtė,Q435394,2008-11-17,2009-06-28
Member of the Seimas,Valdemar Tomaševski,Q1502078,2012-11-16,2012-11-16
Member of the Seimas,Vilija Blinkevičiūtė,Q435394,2012-11-16,2012-11-16
Member of the Seimas,Ona Valiukevičiūtė,Q11024912,2012-11-17,2016-11-10
Member of the Seimas,Dainius Kreivys,Q1157636,2012-11-17,2016-11-10
Member of the Seimas,Józef Kwiatkowski,Q11730682,2012-11-17,2016-11-10
Member of the Seimas,Kristina Miškinienė,Q11748217,2012-11-17,2016-11-10
Member of the Seimas,Liutauras Kazlavickas,Q11762063,2012-11-17,2016-11-10
Member of the Seimas,Mindaugas Bastys,Q11781375,2012-11-17,2016-11-10
Member of the Seimas,Povilas Urbšys,Q11825489,2012-11-17,2016-11-10
Member of the Seimas,Gediminas Kirkilas,Q118937,2012-11-17,2016-11-10
Member of the Seimas,Arvydas Mockus,Q12649270,2012-11-17,2016-11-10
Member of the Seimas,Darius Petrošius,Q12652455,2012-11-17,2016-11-10
Member of the Seimas,Darius Ulickas,Q12652459,2012-11-17,2016-11-10
Member of the Seimas,Jolita Vaickienė,Q12657570,2012-11-17,2016-11-10
Member of the Seimas,Kęstutis Bartkevičius,Q12662030,2012-11-17,2016-11-10
Member of the Seimas,Larisa Dmitrijeva,Q12662500,2012-11-17,2016-11-10
Member of the Seimas,Mečislovas Zasčiurinskas,Q12665225,2012-11-17,2016-11-10
Member of the Seimas,Raimundas Markauskas,Q12670786,2012-11-17,2016-11-10
Member of the Seimas,Raminta Popovienė,Q12670846,2012-11-17,2016-11-10
Member of the Seimas,Ričardas Sargūnas,Q12671512,2012-11-17,2016-11-10
Member of the Seimas,Sergej Ursul,Q12672733,2012-11-17,2016-11-10
Member of the Seimas,Vytautas Saulis,Q12678481,2012-11-17,2016-11-10
Member of the Seimas,Zita Žvikienė,Q12679000,2012-11-17,2016-11-10
Member of the Seimas,Jarosław Narkiewicz,Q1282407,2012-11-17,2016-11-10
Member of the Seimas,Edvardas Žakaris,Q1291415,2012-11-17,2016-11-10
Member of the Seimas,Vitalijus Gailius,Q1304328,2012-11-17,2016-11-10
Member of the Seimas,Juozas Bernatonis,Q1305783,2012-11-17,2016-11-10
Member of the Seimas,Vytautas Gapšys,Q1310448,2012-11-17,2016-08-07
Member of the Seimas,Vytautas Juozapaitis,Q1361304,2012-11-17,2016-11-10
Member of the Seimas,Viktor Uspaskich,Q1361333,2012-11-17,2016-06-03
Member of the Seimas,Juozas Olekas,Q1376538,2012-11-17,2016-11-10
Member of the Seimas,Virginija Baltraitienė,Q1395873,2012-11-17,2016-11-10
Member of the Seimas,Remigijus Šimašius,Q1397662,2012-11-17,2015-04-20
Member of the Seimas,Valerijus Simulik,Q1427363,2012-11-17,2016-11-10
Member of the Seimas,Petras Narkevičius,Q14777562,2012-11-17,2016-11-10
Member of the Seimas,Vilija Filipovičienė,Q15137300,2012-11-17,2016-11-10
Member of the Seimas,Eduardas Šablinskas,Q15138158,2012-11-17,2016-11-10
Member of the Seimas,Antanas Nesteckis,Q15138159,2012-11-17,2016-11-10
Member of the Seimas,Arūnas Dudėnas,Q15138166,2012-11-17,2016-11-10
Member of the Seimas,Petras Čimbaras,Q15138267,2012-11-17,2016-11-10
Member of the Seimas,Raimundas Paliukas,Q15138320,2012-11-17,2016-11-10
Member of the Seimas,Valdas Skarbalius,Q15138339,2012-11-17,2016-11-10
Member of the Seimas,Viktor Fjodorow,Q15138466,2012-11-17,2016-11-10
Member of the Seimas,Giedrė Purvaneckienė,Q1523239,2012-11-17,2016-11-10
Member of the Seimas,Gintaras Steponavičius,Q1525171,2012-11-17,2016-11-10
Member of the Seimas,Algimantas Salamakinas,Q1557883,2012-11-17,2016-11-10
Member of the Seimas,Jurgis Razma,Q1713862,2012-11-17,2016-11-10
Member of the Seimas,Rytas Kupčinskas,Q1722310,2012-11-17,2016-11-10
Member of the Seimas,Julius Veselka,Q172310,2012-11-17,2012-11-16
Member of the Seimas,Petras Gražulis,Q1762792,2012-11-17,2016-11-10
Member of the Seimas,Kęstutis Masiulis,Q1776528,2012-11-17,2016-11-10
Member of the Seimas,Kęstas Komskis,Q1797471,2012-11-17,2016-11-10
Member of the Seimas,Linas Balsys,Q1825682,2012-11-17,2016-11-10
Member of the Seimas,Naglis Puteikis,Q1963591,2012-11-17,2016-11-10
Member of the Seimas,Eugenijus Gentvilas,Q204847,2012-11-17,2016-11-10
Member of the Seimas,Paulius Saudargas,Q2063954,2012-11-17,2016-11-10
Member of the Seimas,Petras Auštrevičius,Q2080450,2012-11-17,2014-06-27
Member of the Seimas,Benediktas Juodka,Q2129494,2012-11-17,2016-11-10
Member of the Seimas,Sergėjus Jovaiša,Q2453848,2012-11-17,2016-11-10
Member of the Seimas,Algis Strelčiūnas,Q2484497,2012-11-17,2016-11-10
Member of the Seimas,Vytautas Matulevičius,Q2484511,2012-11-17,2016-11-10
Member of the Seimas,Vitalija Vonžutaitė,Q2528578,2012-11-17,2016-11-10
Member of the Seimas,Algirdas Sysas,Q2543218,2012-11-17,2016-11-10
Member of the Seimas,Alma Monkauskaitė,Q2649570,2012-11-17,2016-11-10
Member of the Seimas,Julius Sabatauskas,Q2689019,2012-11-17,2016-11-10
Member of the Seimas,Irena Degutienė,Q270360,2012-11-17,2016-11-10
Member of the Seimas,Rasa Juknevičienė,Q271646,2012-11-17,2016-11-10
Member of the Seimas,Domas Petrulis,Q3182186,2012-11-17,2016-11-10
Member of the Seimas,Jonas Kondrotas,Q336647,2012-11-17,2016-11-10
Member of the Seimas,Vincė Vaidevutė Margevičienė,Q339166,2012-11-17,2016-11-10
Member of the Seimas,Edmundas Jonyla,Q3460966,2012-11-17,2016-11-10
Member of the Seimas,Antanas Matulas,Q3467052,2012-11-17,2016-11-10
Member of the Seimas,Valentinas Stundys,Q3467069,2012-11-17,2016-11-10
Member of the Seimas,Artūras Paulauskas,Q356704,2012-11-17,2016-11-10
Member of the Seimas,Juras Požela,Q3660989,2012-11-17,2016-11-10
Member of the Seimas,Algis Kašėta,Q3672199,2012-11-17,2015-04-08
Member of the Seimas,Arvydas Anušauskas,Q3672207,2012-11-17,2016-11-10
Member of the Seimas,Marija Aušrinė Pavilionienė,Q3672324,2012-11-17,2016-11-10
Member of the Seimas,Emanuelis Zingeris,Q3672343,2012-11-17,2016-11-10
Member of the Seimas,Milda Petrauskienė,Q3672360,2012-11-17,2016-11-10
Member of the Seimas,Mantas Adomėnas,Q3672488,2012-11-17,2016-11-10
Member of the Seimas,Vilija Aleknaitė-Abramikienė,Q3672697,2012-11-17,2016-11-10
Member of the Seimas,Eligijus Masiulis,Q371858,2012-11-17,2016-05-19
Member of the Seimas,Kazimieras Kuzminskas,Q374996,2012-11-17,2016-11-10
Member of the Seimas,Šarūnas Birutis,Q391280,2012-11-17,2016-11-10
Member of the Seimas,Algirdas Butkevičius,Q394006,2012-11-17,2016-11-10
Member of the Seimas,Agnė Bilotaitė,Q395152,2012-11-17,2016-11-10
Member of the Seimas,Andrius Mazuronis,Q512022,2012-11-17,2016-11-10
Member of the Seimas,Andrius Palionis,Q512068,2012-11-17,2016-11-10
Member of the Seimas,Vida Marija Čigriejienė,Q540683,2012-11-17,2016-11-10
Member of the Seimas,Dalia Teišerskytė,Q540722,2012-11-17,2016-11-10
Member of the Seimas,Birutė Vėsaitė,Q541252,2012-11-17,2016-11-10
Member of the Seimas,Aurelija Stancikienė,Q541349,2012-11-17,2016-11-10
Member of the Seimas,Rima Baškienė,Q541371,2012-11-17,2016-11-10
Member of the Seimas,Irena Šiaulienė,Q541431,2012-11-17,2016-11-10
Member of the Seimas,Neringa Venckienė,Q541498,2012-11-17,2014-06-19
Member of the Seimas,Povilas Gylys,Q547404,2012-11-17,2016-11-10
