position,person,personID,start,end
Minister of Health,Aurelijus Veryga,Q27546897,2016-12-13,2020-12-11
Minister of Health,Arūnas Dulkys,Q61387734,2020-12-11,
Minister of the Interior,Česlovas Kazimieras Blažys,Q1193316,1999-06-10,2000-11-09
Minister of the Interior,Vytautas Markevičius,Q2535667,2000-11-09,2001-07-12
Minister of the Interior,Juozas Bernatonis,Q1305783,2001-07-12,2003-04-28
Minister of the Interior,Virgilijus Vladislovas Bulovas,Q1112331,2003-05-13,2004-12-14
Minister of the Interior,Gintaras Jonas Furmanavičius,Q980957,2004-12-14,2006-07-18
Minister of the Interior,Raimondas Šukys,Q1685267,2006-07-12,2007-12-10
Minister of the Interior,Regimantas Čiupaila,Q2137805,2007-12-17,2008-12-09
Minister of the Interior,Raimundas Palaitis,Q937621,2008-12-09,2012-03-26
Minister of the Interior,Artūras Melianas,Q716040,2012-04-16,2012-12-13
Minister of the Interior,Dailis Alfonsas Barakauskas,Q887795,2012-12-13,2014-10-30
Minister of the Interior,Saulius Skvernelis,Q1797508,2014-11-11,2016-04-13
Minister of the Interior,Tomas Žilinskas,Q23856477,2016-04-13,2016-12-13
Minister of the Interior,Eimutis Misiūnas,Q27976383,2016-12-13,2019-08-07
Minister of the Interior,Rita Tamašunienė,Q9310614,2019-08-07,2020-12-11
Minister of the Interior,Agnė Bilotaitė,Q395152,2020-12-11,
Minister of Justice,Gintaras Balčiūnas,Q725294,1999-06-10,2000-11-09
Minister of Justice,Gintautas Bartkus,Q348304,2000-11-09,2001-07-12
Minister of Justice,Vytautas Markevičius,Q2535667,2001-07-12,2004-12-14
Minister of Justice,Gintautas Bužinskas,Q1525184,2004-12-14,2006-07-18
Minister of Justice,Petras Baguška,Q2080454,2006-07-18,2008-12-09
Minister of Justice,Remigijus Šimašius,Q1397662,2008-12-09,2012-12-13
Minister of Justice,Juozas Bernatonis,Q1305783,2012-12-13,2016-12-13
Minister of Justice,Milda Vainiutė,Q27975841,2016-12-13,2018-03-06
Minister of Justice,Elvinas Jankevičius,Q3562431,2018-05-15,2020-12-11
Minister of Justice,Ewelina Dobrowolska,Q100435418,2020-12-11,
Minister of National Defence,Česlovas Stankevičius,Q341356,1996-12-10,2000-11-09
Minister of National Defence,Linas Linkevičius,Q345625,2000-10-26,2004-12-14
Minister of National Defence,Gediminas Kirkilas,Q118937,2004-12-14,2006-07-18
Minister of National Defence,Juozas Olekas,Q1376538,2006-07-04,2008-12-09
Minister of National Defence,Rasa Juknevičienė,Q271646,2008-12-09,2012-12-13
Minister of National Defence,Juozas Olekas,Q1376538,2012-12-13,2016-12-13
Minister of National Defence,Raimundas Karoblis,Q1709981,2016-12-13,2020-12-11
Minister of National Defence,Arvydas Anušauskas,Q3672207,2020-12-11,
Minister of Social Security and Labour,Irena Degutienė,Q270360,1996-12-04,2000-11-09
Minister of Social Security and Labour,Vilija Blinkevičiūtė,Q435394,2000-10-30,2008-12-09
Minister of Social Security and Labour,Rimantas Dagys,Q562964,2008-12-09,2009-07-22
Minister of Social Security and Labour,Donatas Jankauskas,Q82512,2009-07-22,2012-12-13
Minister of Social Security and Labour,Algimanta Pabedinskienė,Q886872,2012-12-13,2016-12-13
Minister of Social Security and Labour,Linas Kukuraitis,Q27977694,2016-12-13,2020-12-11
Minister of Social Security and Labour,Monika Navickienė,Q27537109,2020-12-11,
Minister of Transport and Communications,Rimantas Didžiokas,Q1156203,1999-01-06,2000-11-09
Minister of Transport and Communications,Gintaras Striaukas,Q1327529,2000-11-09,2001-01-24
Minister of Transport and Communications,Dailis Alfonsas Barakauskas,Q887795,2001-01-24,2001-07-12
Minister of Transport and Communications,Zigmantas Balčytis,Q117150,2001-07-12,2005-05-14
Minister of Transport and Communications,Petras Čėsna,Q1199943,2005-06-10,2006-07-18
Minister of Transport and Communications,Algirdas Butkevičius,Q394006,2006-07-18,2008-12-09
Minister of Transport and Communications,Eligijus Masiulis,Q371858,2008-12-09,2012-12-13
Minister of Transport and Communications,Rimantas Sinkevičius,Q59723,2012-12-13,2016-12-13
Minister of Transport and Communications,Rokas Masiulis,Q18222912,2016-12-13,2019-08-07
Minister of Transport and Communications,Jarosław Narkiewicz,Q1282407,2019-08-07,2020-12-11
Minister of Transport and Communications,Marius Skuodis,Q47237500,2020-12-11,
Speaker of the Seimas,Vytautas Landsbergis,Q164582,1996-11-26,2000-10-18
Speaker of the Seimas,Artūras Paulauskas,Q356704,2000-10-19,2004-04-06
Speaker of the Seimas,Česlovas Juršėnas,Q341349,2004-04-20,2004-07-11
Speaker of the Seimas,Artūras Paulauskas,Q356704,2004-07-12,2006-04-11
Speaker of the Seimas,Viktoras Muntianas,Q1376549,2006-04-13,2008-03-31
Speaker of the Seimas,Česlovas Juršėnas,Q341349,2008-04-01,2008-11-17
Speaker of the Seimas,Arūnas Valinskas,Q719281,2008-11-17,2009-09-15
Speaker of the Seimas,Irena Degutienė,Q270360,2009-09-15,2012-11-16
Speaker of the Seimas,Vydas Gedvilas,Q556431,2012-11-16,2013-10-03
Speaker of the Seimas,Loreta Graužinienė,Q774843,2013-10-03,2013-12-31
Speaker of the Seimas,Viktoras Pranckietis,Q27537241,2016-11-14,
Deputy Speaker of the Seimas,Ramūnas Karbauskis,Q145315,2000-10-24,2001-05-14
Chief of Defence,Arvydas Pocius,Q449610,2009-07-24,2014-07
Chief of Defence,Vytautas Jonas Žukas,Q1742646,2014,2019
Chief of Defence,Valdemaras Rupšys,Q25909922,2019,
Governor of the Central Bank,Vitas Vasiliauskas,Q1546372,2011-04-16,2021-04-07
Governor of the Central Bank,Gediminas Šimkus,Q109496885,2021-04-07,
Mayor of Vilnius,Artūras Zuokas,Q716068,2000,2007
Mayor of Vilnius,Artūras Zuokas,Q716068,2011-04-19,2015-04-20
Mayor of Vilnius,Remigijus Šimašius,Q1397662,2015-04-22,
First Lady,Diana Nausėdienė,Q66821243,2019-07-12,
ambassador to Hungary,Vygintas Grinis,Q16476937,1998,2001
ambassador to Hungary,Romualdas Kozyrovičius,Q586036,2002,2004
ambassador to Hungary,Darius Semaška,Q11216967,2004,2009
ambassador to Hungary,Renatas Juška,Q9306382,2009,2013
ambassador to Hungary,Rasa Kairienė,Q12670948,2014,2019
ambassador to Hungary,Vytautas Pinkus,Q12678457,2019-10-04,
ambassador to Latvia,Antanas Valionis,Q571063,2008,2011
ambassador to Poland,Antanas Valionis,Q571063,1994,2000
ambassador of Lithuania,Arūnas Gelūnas,Q471699,2012,2016
ambassador of Lithuania,Arvydas Pocius,Q449610,2014-10,2019-10
