item,itemLabel,startDate,endDate,psid
Q1156203,Rimantas Didžiokas,1999-01-06,2000-11-09,Q1156203-9C4BCA3A-6C14-4232-B71C-6A5158B0624C
Q117150,Zigmantas Balčytis,2001-07-12,2005-05-14,Q117150-AF4BDE2E-65F1-43F5-83C8-0DEB9D2592BD
Q1193056,Jonas Biržiškis,1990-03-17,1996-12-10,Q1193056-E9044337-0FB3-4687-95E9-3443E0754BA9
Q1199943,Petras Čėsna,2005-06-10,2006-07-18,Q1199943-A0ADDA29-D96F-41CE-A9CB-F612833EDE8B
Q1282407,Jaroslav Narkevič,2019-08-07,2020-12-11,Q1282407-E4A320D8-2F35-4DC8-99BA-82A7BFB63C83
Q1327529,Gintaras Striaukas,2000-11-09,2001-01-24,Q1327529-EB23A7C7-19BD-45CB-8237-761E05152714
Q18222912,Rokas Masiulis,2016-12-13,2019-08-07,Q18222912-A00706F2-59F5-4A92-A0AC-5597D4F0DDA3
Q2542302,Algis Žvaliauskas,1996-12-10,1998-11-25,Q2542302-C40A42A6-E9E9-43E3-960D-D74211602ED7
Q371858,Eligijus Masiulis,2008-12-09,2012-12-13,Q371858-0BCF141C-CE94-4A43-A7B6-89937E834E20
Q394006,Algirdas Butkevičius,2006-07-18,2008-12-09,Q394006-31BEA0A6-CA25-4DA3-82F0-1C6DFE900BD3
Q47237500,Marius Skuodis,2020-12-11,,Q47237500-86474654-5C1C-4540-BDA8-3F5946F55CFB
Q59723,Rimantas Sinkevičius,2012-12-13,2016-12-13,Q59723-35D9AAB9-3EDF-40CF-829E-8B8BB887A9AF
Q887795,Dailis Alfonsas Barakauskas,2001-01-24,2001-07-12,Q887795-F7CB49E0-5A0E-4CCF-A15C-170A6A8CABAF
