item,itemLabel,startDate,endDate
Q759033,Audrius Butkevičius,1991-10-10,1993-10-27
Q345625,Linas Antanas Linkevičius,1993-10-28,1996-11-19
Q341356,Česlovas Vytautas Stankevičius,1996-12-10,2000-11-09
Q345625,Linas Antanas Linkevičius,2000-11-09,2004-12-14
Q118937,Gediminas Kirkilas,2004-12-14,2006-07-18
Q1376538,Juozas Olekas,2006-07-18,2008-12-09
Q271646,Rasa Juknevičienė,2008-12-09,2012-12-13
Q1376538,Juozas Olekas,2012-12-13,2016-12-13
Q1709981,Raimundas Karoblis,2016-12-13,2020-12-11
Q3672207,Arvydas Anušauskas,2020-12-11,
