item,itemLabel,startDate,endDate
Q719244,Arūnas Bėkšta,1999-11-11,2000-11-09
Q1525188,Gintautas Kėvišas,2000-11-09,2001-07-12
Q541403,Roma Dovydėnienė,2001-07-12,2004-12-14
Q981199,Vladimiras Prudnikovas,2004-12-14,2006-07-18
Q1702974,Jonas Jučas,2006-07-18,2008-12-09
Q449633,Remigijus Vilkaitis,2008-12-09,2010-07-01
Q471699,Arūnas Gelūnas,2010-07-01,2012-12-13
Q391280,Šarūnas Birutis,2012-12-13,2016-12-13
Q27975961,Liana Ruokytė-Jonsson,2016-12-13,2018-12-21
Q60336319,Mindaugas Kvietkauskas,2018-12-21,2020-12-11
Q16472414,Simonas Kairys,2020-12-11,
