position,title
Q85761046,First Lady
Q40338314,ambassador to Canada
Q111664177,ambassador to Estonia
Q57264365,ambassador to France
Q69750355,ambassador to Hungary
Q108179697,ambassador to Latvia
Q30594166,ambassador to the People's Republic of China
Q30064850,ambassador to Poland
Q112245795,ambassador to Switzerland
Q30064875,ambassador of Lithuania
